message_id,timestep,source,target
1996,3,51,56
190,3,108,597
1005,3,348,368
164,3,8,66
1996,3,51,69
1994,3,267,471
1995,3,871,884
1994,3,267,492
1005,3,348,386
539,3,31,39
1996,3,51,396
190,3,108,706
164,3,8,105
164,3,8,133
1996,3,51,483
1005,3,348,412
539,3,31,42
190,3,108,714
1994,3,267,722
539,3,31,74
190,3,108,734
116,3,796,803
1994,3,267,846
1005,3,348,636
1996,3,51,588
164,3,8,277
539,3,31,88
1994,3,267,872
190,3,108,826
1005,3,348,711
1319,3,70,400
539,3,31,102
1184,3,90,122
1998,3,163,228
1184,3,90,155
164,3,8,287
1319,3,70,643
164,3,8,378
1184,3,90,339
2000,3,383,712
164,3,8,515
539,3,31,106
1319,3,100,770
2002,3,57,206
2002,3,57,272
1998,3,163,230
2001,3,420,548
164,3,8,630
1184,3,90,364
2002,3,57,308
1998,3,163,520
1184,3,90,392
2001,3,420,654
2003,3,475,528
539,3,31,118
456,3,399,429
2001,3,420,984
2002,3,57,431
2004,3,345,358
539,3,31,154
456,3,399,566
2005,3,284,554
539,3,31,160
164,3,8,749
1184,3,90,509
2003,3,475,604
2007,3,485,723
456,3,399,833
539,3,31,173
164,3,8,924
1251,3,430,519
1294,3,737,843
2003,3,475,945
2005,3,284,571
539,3,31,304
539,3,31,331
1294,3,737,936
2005,3,284,611
2008,3,746,994
1251,3,430,730
1272,3,123,167
2007,3,485,888
2010,3,191,211
164,3,187,238
539,3,31,362
539,3,31,473
1272,3,123,261
2010,3,191,289
353,3,373,627
539,3,31,474
2009,3,739,926
2007,3,485,997
2015,3,143,207
1272,3,123,311
164,3,187,306
2010,3,191,436
2013,3,74,83
2015,3,143,820
1272,3,123,329
2016,3,46,57
2014,3,379,406
1326,3,212,507
539,3,31,649
2013,3,74,157
1326,3,212,662
164,3,187,323
164,3,187,819
2018,3,132,263
2018,3,132,356
1272,3,123,357
1272,3,123,614
539,3,31,687
2016,3,46,119
2014,3,379,809
2018,3,132,811
2013,3,74,161
539,3,31,695
2013,3,74,267
2016,3,46,143
1326,3,212,699
2018,3,132,878
1272,3,123,627
1326,3,212,997
2014,3,379,934
2013,3,74,315
2016,3,46,168
539,3,31,768
1272,3,123,987
2013,3,74,438
2016,3,46,207
539,3,31,875
2016,3,46,257
539,3,31,953
2016,3,46,313
539,3,31,962
2016,3,46,337
2013,3,74,452
2016,3,46,431
2013,3,74,455
2013,3,74,512
2016,3,46,501
2016,3,46,581
2013,3,74,564
2016,3,46,603
2016,3,46,666
2013,3,74,649
2013,3,74,766
2016,3,46,815
2016,3,46,816
2016,3,46,842
2016,3,46,913
2016,3,46,927
2016,3,46,931
2016,3,46,996
736,4,611,834
29,4,711,719
29,4,711,867
1909,4,95,112
2020,4,11,22
11,4,504,575
1909,4,95,168
135,4,386,407
11,4,504,823
2020,4,11,26
152,4,550,795
360,4,337,466
2022,4,560,589
394,4,589,634
1909,4,95,299
2020,4,11,28
2022,4,560,657
2022,4,560,779
11,4,504,880
2024,4,335,485
394,4,589,958
152,4,550,889
1909,4,95,325
2020,4,11,45
1163,4,595,661
2024,4,335,538
2026,4,587,754
164,4,213,874
2020,4,11,67
2020,4,11,160
2024,4,335,853
135,4,386,481
164,4,312,328
164,4,273,384
164,4,273,484
2020,4,11,201
2029,4,318,384
2020,4,11,266
1909,4,95,520
2024,4,335,857
2028,4,958,980
1184,4,250,326
305,4,559,880
164,4,312,790
2032,4,808,845
1909,4,95,563
2033,4,14,23
1184,4,250,745
2033,4,14,63
2024,4,335,943
2020,4,11,338
1909,4,95,720
1130,4,247,670
2032,4,808,983
2024,4,335,975
190,4,834,838
2033,4,14,76
363,4,220,240
305,4,559,959
2024,4,335,979
2033,4,14,113
2035,4,523,626
363,4,220,242
2036,4,159,733
2020,4,11,542
2037,4,539,577
2033,4,14,136
1130,4,247,789
2038,4,569,676
190,4,834,972
363,4,220,246
2020,4,11,612
2038,4,569,748
485,4,152,373
485,4,152,522
485,4,152,588
2020,4,11,668
2020,4,11,825
2020,4,11,883
2020,4,11,930
485,4,152,593
2033,4,14,182
2041,4,135,164
485,4,152,720
363,4,220,478
2033,4,14,496
2033,4,14,774
2042,4,843,939
2037,4,539,819
432,4,183,208
485,4,152,760
2043,4,155,268
432,4,183,226
2043,4,155,824
485,4,152,769
2041,4,135,249
351,4,623,671
351,4,623,674
485,4,152,770
351,4,623,705
432,4,183,312
2044,4,403,608
371,4,246,478
164,4,121,126
164,4,121,188
2044,4,403,909
351,4,623,866
2041,4,135,433
485,4,152,794
485,4,152,954
2047,4,47,66
432,4,183,374
2041,4,135,606
2045,4,80,128
2047,4,47,103
164,4,121,277
351,4,623,998
371,4,246,563
371,4,246,790
2047,4,47,133
2045,4,80,165
2051,4,368,412
1059,4,656,894
432,4,183,424
2050,4,241,248
2052,4,20,33
2055,4,43,48
164,4,121,533
2045,4,80,203
164,4,121,646
2055,4,43,62
164,4,121,821
2047,4,47,378
2047,4,47,399
2045,4,80,395
2052,4,20,90
2052,4,20,117
2055,4,43,65
2052,4,20,139
432,4,183,434
2050,4,241,298
432,4,183,477
650,4,293,610
2052,4,20,146
2055,4,43,115
2045,4,80,757
2045,4,80,798
2050,4,241,541
2047,4,47,426
432,4,183,662
2055,4,43,171
2056,4,228,297
2057,4,140,201
2047,4,47,515
2057,4,140,219
2050,4,241,641
2055,4,43,179
432,4,183,988
2057,4,140,270
2056,4,228,395
2052,4,20,170
2057,4,140,383
2047,4,47,530
2050,4,241,664
2057,4,140,390
2058,4,65,85
2047,4,47,566
2055,4,43,251
2050,4,241,799
2052,4,20,200
2056,4,228,585
1661,4,563,638
2058,4,65,194
1661,4,563,720
1661,4,563,769
2055,4,43,254
2060,4,141,206
1838,4,160,166
2052,4,20,250
2055,4,43,284
2057,4,140,712
2058,4,65,326
2052,4,20,320
2060,4,141,210
2058,4,65,360
2052,4,20,333
2057,4,140,840
2050,4,241,907
2057,4,140,912
2055,4,43,314
2052,4,20,407
1838,4,160,304
2061,4,82,91
2055,4,43,344
2050,4,241,977
2060,4,141,350
2055,4,43,348
2058,4,65,561
86,4,116,192
363,4,765,827
2052,4,20,592
2061,4,82,137
2060,4,141,497
2060,4,141,596
363,4,765,922
86,4,116,193
2058,4,65,568
2055,4,43,568
86,4,116,281
2058,4,65,751
164,4,486,520
164,4,486,675
2060,4,141,679
86,4,116,303
2052,4,20,650
164,4,486,761
2061,4,82,281
2055,4,43,599
164,4,251,254
86,4,116,481
2058,4,65,892
2055,4,43,604
164,4,251,531
2052,4,20,651
86,4,116,619
2061,4,82,283
164,4,486,790
2055,4,43,625
2061,4,82,354
164,4,251,609
86,4,116,631
86,4,116,736
2058,4,65,989
2052,4,20,680
86,4,116,764
2061,4,82,583
86,4,116,792
164,4,251,861
164,4,486,830
1762,4,545,781
164,4,48,58
1219,4,399,429
2061,4,82,600
2052,4,20,681
2055,4,43,694
2052,4,20,708
1662,4,542,656
2052,4,20,732
1219,4,399,566
1662,4,542,663
1219,4,399,833
2061,4,82,608
164,4,48,77
2052,4,20,745
2055,4,43,947
176,4,102,249
2061,4,82,863
1777,4,491,621
2052,4,20,794
2065,4,366,463
164,4,48,109
2052,4,20,797
176,4,102,316
2065,4,366,473
1184,4,333,439
2066,4,210,237
2066,4,210,324
176,4,102,433
164,4,48,123
1777,4,491,780
164,4,48,127
1184,4,333,601
1777,4,491,841
164,4,48,186
164,4,48,193
164,4,48,196
164,4,48,197
2065,4,366,623
1184,4,333,649
2066,4,210,350
176,4,102,543
164,4,48,204
1184,4,333,680
539,4,687,775
2052,4,20,813
2065,4,366,765
176,4,102,576
176,4,102,618
176,4,102,768
2066,4,210,356
164,4,48,291
2065,4,366,836
2065,4,366,919
2052,4,20,901
539,4,687,875
164,4,48,301
164,4,214,216
164,4,214,220
164,4,214,236
164,4,214,240
164,4,214,279
164,4,214,352
164,4,214,871
2071,4,125,489
164,4,668,710
2066,4,210,432
2073,4,790,830
164,4,48,498
2072,4,353,474
164,4,48,503
164,4,48,552
1509,4,7,10
2052,4,20,942
164,4,232,419
2066,4,210,488
1509,4,7,14
2071,4,125,553
2066,4,210,521
2072,4,353,672
403,4,410,467
2066,4,210,663
2066,4,210,739
164,4,48,678
164,4,232,712
1509,4,7,19
2077,4,143,207
2066,4,210,939
1509,4,7,44
2075,4,644,746
403,4,410,701
2071,4,125,850
1509,4,7,79
164,4,48,684
2080,4,804,910
109,4,787,973
2077,4,143,820
2079,4,240,284
2078,4,105,110
164,4,48,724
2081,4,383,712
1509,4,7,94
1058,4,119,293
2079,4,240,507
2078,4,105,176
164,4,48,736
2079,4,240,554
2082,4,692,747
164,4,48,960
1058,4,119,381
1509,4,7,111
2078,4,105,190
2082,4,692,791
736,4,715,894
2085,4,378,379
2082,4,692,996
2083,4,84,365
2085,4,378,515
2088,4,226,752
2088,4,226,801
1058,4,119,437
2085,4,378,644
1058,4,119,927
2083,4,84,417
1509,4,7,114
2078,4,105,213
2089,4,779,847
1319,4,61,161
1509,4,7,186
2085,4,378,924
607,4,118,308
2089,4,779,850
2083,4,84,418
1319,4,61,169
2091,4,204,301
2083,4,84,487
539,4,173,179
1509,4,7,224
1319,4,61,205
607,4,118,362
2091,4,204,540
2083,4,84,727
539,4,173,235
2078,4,105,287
2083,4,84,742
2091,4,204,615
539,4,173,286
1319,4,61,243
1509,4,7,332
2093,4,189,217
1509,4,7,399
1319,4,61,369
607,4,118,609
2091,4,204,848
539,4,173,458
2093,4,189,661
1319,4,61,551
607,4,118,731
1319,4,61,753
539,4,173,611
1509,4,7,429
634,4,507,510
2078,4,105,300
607,4,118,929
634,4,507,570
1319,4,61,785
2078,4,105,317
1319,4,548,624
1509,4,7,457
539,4,173,713
1319,4,548,737
634,4,507,920
1509,4,7,464
1319,4,61,940
607,4,118,958
1868,4,360,377
539,4,173,792
2078,4,105,327
1509,4,7,496
2095,4,199,593
1509,4,7,566
2095,4,199,740
2097,4,51,56
539,4,173,898
2078,4,105,370
113,4,682,810
1868,4,360,811
1509,4,7,787
2097,4,51,69
2095,4,199,851
113,4,682,961
2097,4,51,396
1509,4,7,833
2078,4,105,423
2099,4,573,733
1868,4,360,830
2097,4,51,483
2099,4,573,865
164,4,761,902
2100,4,762,800
423,4,205,620
2100,4,762,890
2078,4,105,672
2099,4,573,919
423,4,205,644
164,4,482,575
2097,4,51,588
2016,4,431,482
423,4,205,746
164,4,482,835
2102,4,883,933
2104,4,345,358
2099,4,573,946
164,4,5,10
2105,4,265,268
885,4,740,849
2106,4,635,718
164,4,482,860
164,4,5,22
2108,4,402,870
164,4,5,26
2106,4,635,923
2107,4,796,803
1838,4,266,436
164,4,5,27
2105,4,265,307
1838,4,266,462
2109,4,89,181
2108,4,402,911
2016,4,431,726
2106,4,635,925
2109,4,89,275
2105,4,265,577
2110,4,472,475
2109,4,89,292
2016,4,431,816
2108,4,402,916
164,4,5,32
1838,4,266,512
2105,4,265,775
2105,4,265,824
2108,4,402,917
2109,4,89,386
2114,4,244,280
2116,4,581,593
2016,4,431,835
2109,4,89,437
164,4,5,49
1838,4,266,679
2109,4,89,762
2115,4,212,507
2117,4,197,204
2116,4,581,996
1838,4,266,680
2114,4,244,373
2118,4,23,35
2115,4,212,662
2117,4,197,231
1838,4,266,868
1996,4,56,103
164,4,5,64
2115,4,212,699
2118,4,23,42
2114,4,244,667
1996,4,56,165
2117,4,197,252
1838,4,266,915
2118,4,23,46
2119,4,324,356
2117,4,197,271
164,4,5,68
1319,4,78,124
1996,4,56,376
2115,4,212,997
2117,4,197,321
1319,4,78,136
1996,4,56,396
2117,4,197,429
2118,4,23,50
2119,4,324,367
2120,4,290,439
1996,4,56,426
1319,4,78,149
2120,4,290,994
164,4,5,84
2118,4,23,53
1996,4,56,451
1996,4,56,759
164,4,5,245
1319,4,78,506
2117,4,197,622
2118,4,23,55
1188,4,370,388
1370,4,179,235
1996,4,56,902
164,4,5,411
2117,4,197,678
1319,4,78,634
2118,4,23,57
2117,4,197,724
164,4,5,422
1370,4,179,284
1996,4,56,937
1188,4,370,423
1319,4,78,706
1370,4,179,317
2122,4,449,558
2117,4,197,890
164,4,5,698
2118,4,23,78
1370,4,179,344
2122,4,449,846
2123,4,175,397
2121,4,36,76
164,4,5,721
2118,4,23,125
1370,4,179,879
2121,4,36,93
2122,4,449,872
1319,4,78,714
857,4,512,535
2123,4,175,703
2124,4,583,738
1370,4,179,898
2121,4,36,96
2122,4,449,900
2121,4,36,102
2124,4,583,801
2126,4,433,696
1319,4,59,109
2125,4,716,743
2118,4,23,136
176,4,470,561
1397,4,271,341
2121,4,36,113
1397,4,271,580
826,4,218,243
2122,4,449,992
1319,4,59,132
2121,4,36,131
560,4,186,590
251,4,260,506
2118,4,23,255
2121,4,36,142
826,4,218,332
2118,4,23,271
251,4,260,692
560,4,186,616
2121,4,36,183
2118,4,23,272
380,4,733,793
1319,4,59,260
2118,4,23,394
116,4,222,264
2121,4,36,316
2118,4,23,401
1587,4,646,863
380,4,733,848
1541,4,444,600
116,4,222,772
1319,4,59,371
380,4,733,946
1541,4,444,661
164,4,257,294
2130,4,81,86
2121,4,36,477
2118,4,23,414
1541,4,444,693
1319,4,59,381
2121,4,36,618
2118,4,23,431
1541,4,444,878
2121,4,36,707
164,4,257,337
1319,4,59,462
2118,4,23,506
2130,4,81,144
2118,4,23,538
2129,4,245,262
2121,4,36,768
2130,4,81,150
2121,4,36,774
1319,4,59,545
2118,4,23,574
164,4,257,390
2121,4,36,885
2130,4,81,163
1541,4,444,955
2118,4,23,578
2129,4,245,334
164,4,257,466
2129,4,245,441
2121,4,36,951
2130,4,81,191
164,4,257,603
2132,4,418,755
2121,4,36,995
1319,4,59,607
2118,4,23,617
1959,4,458,585
2130,4,81,211
2118,4,23,722
2129,4,245,666
164,4,257,605
164,4,499,554
1651,4,202,659
2130,4,81,228
2118,4,23,816
164,4,257,636
1959,4,458,679
2118,4,23,827
2130,4,81,230
2129,4,245,864
1959,4,458,743
1651,4,202,982
164,4,257,723
164,4,499,993
263,4,90,122
2118,4,23,855
164,4,630,783
164,4,257,891
2140,4,8,28
2130,4,81,273
2136,4,185,392
2137,4,190,300
2140,4,8,47
2140,4,8,66
1744,4,705,941
2130,4,81,514
2140,4,8,105
1462,4,416,485
2137,4,190,377
2136,4,185,856
263,4,90,155
2140,4,8,133
570,4,709,742
263,4,90,339
2130,4,81,525
1462,4,416,559
126,4,943,985
2140,4,8,277
2141,4,15,26
263,4,90,364
2137,4,190,407
2130,4,81,585
2143,4,601,686
2142,4,916,978
2141,4,15,43
2140,4,8,287
2137,4,190,565
164,4,464,618
263,4,90,392
2130,4,81,782
2141,4,15,48
86,4,663,742
2130,4,81,963
2137,4,190,650
263,4,90,509
251,4,401,777
2145,4,652,833
2140,4,8,378
2141,4,15,58
926,4,97,158
2137,4,190,658
1576,4,785,964
2146,4,723,888
1272,4,367,984
2147,4,606,721
1064,4,828,932
926,4,97,481
2141,4,15,68
2147,4,606,878
67,4,608,863
2147,4,606,938
2140,4,8,515
2141,4,15,115
2149,4,283,638
2137,4,190,665
926,4,97,508
67,4,608,941
380,4,145,212
2137,4,190,813
2141,4,15,227
2140,4,8,630
2141,4,15,276
2149,4,283,843
2137,4,190,948
380,4,145,699
926,4,97,642
1015,4,269,295
539,4,494,595
2141,4,15,314
1015,4,269,537
2151,4,628,652
380,4,145,730
2140,4,8,749
1015,4,269,871
2151,4,628,967
2152,4,441,540
926,4,97,950
2152,4,441,864
2141,4,15,461
2155,4,405,822
2140,4,8,924
998,4,73,84
2156,4,193,736
1679,4,389,647
2157,4,727,928
539,4,494,651
1015,4,269,884
2158,4,547,559
2158,4,547,582
2161,4,274,368
998,4,73,169
1679,4,389,744
539,4,494,710
2160,4,802,808
2163,4,376,902
2141,4,15,498
998,4,73,172
380,4,142,233
1648,4,688,780
2158,4,547,897
2164,4,323,449
2141,4,15,562
2161,4,274,412
380,4,142,355
1270,4,645,966
2141,4,15,594
2164,4,323,558
380,4,142,393
2164,4,323,637
2158,4,547,938
2161,4,274,669
998,4,73,418
2165,4,371,545
2166,4,460,591
2141,4,15,684
2165,4,371,571
2164,4,323,692
998,4,73,587
380,4,142,527
1921,4,172,310
2165,4,371,607
2141,4,15,786
2141,4,15,960
380,4,142,549
641,4,285,290
2165,4,371,656
1921,4,172,341
1459,4,278,328
380,4,142,582
998,4,73,770
2164,4,323,992
164,4,200,233
901,4,334,335
1921,4,172,406
164,4,200,280
2169,4,305,945
2165,4,371,674
1921,4,172,479
1459,4,278,346
399,4,94,95
901,4,334,510
2165,4,371,781
1459,4,278,360
1459,4,278,458
1614,4,373,627
1459,4,278,544
164,4,200,510
1921,4,172,791
901,4,334,653
399,4,94,119
1921,4,172,809
2172,4,391,867
1850,4,217,278
1459,4,278,869
1267,4,793,923
1850,4,217,346
399,4,94,293
1850,4,217,420
1526,4,176,287
164,4,200,544
2171,4,243,402
1850,4,217,491
641,4,877,972
1850,4,217,598
164,4,303,580
1526,4,176,327
2173,4,349,524
162,4,42,49
164,4,200,613
162,4,42,97
360,4,365,398
162,4,42,106
2171,4,243,472
399,4,94,567
2173,4,349,795
162,4,42,209
1651,4,262,635
399,4,94,927
2171,4,243,475
164,4,200,628
2173,4,349,957
162,4,42,508
2174,4,268,413
380,4,76,95
360,4,365,402
164,4,200,652
2171,4,243,490
360,4,365,456
2174,4,268,824
164,4,200,677
1651,4,262,925
2171,4,243,734
380,4,76,98
2171,4,243,785
360,4,365,526
2175,4,708,844
162,4,42,783
164,4,200,732
162,4,42,882
2175,4,708,888
360,4,365,557
380,4,76,112
360,4,365,873
1372,4,394,491
164,4,200,920
1651,4,262,969
2171,4,243,976
2176,4,68,208
380,4,76,113
509,4,605,891
164,4,200,967
380,4,76,134
164,4,640,657
2180,4,847,887
2181,4,671,719
1372,4,394,721
2182,4,664,812
2178,4,134,155
2181,4,671,741
2176,4,68,227
2185,4,50,144
2176,4,68,256
1629,4,52,70
2183,4,346,360
2176,4,68,655
2178,4,134,158
411,4,364,391
2185,4,50,185
1629,4,52,486
1629,4,52,494
380,4,76,168
2183,4,346,511
2178,4,134,174
1629,4,52,595
2176,4,68,993
2183,4,346,544
380,4,76,185
380,4,76,239
411,4,364,517
1629,4,52,640
2185,4,50,191
2185,4,50,241
2183,4,346,869
2178,4,134,369
380,4,76,279
1648,4,181,369
1629,4,52,675
278,4,237,314
1629,4,52,761
278,4,237,324
380,4,76,325
1802,4,114,123
2178,4,134,437
2187,4,678,724
1648,4,181,448
380,4,76,371
2185,4,50,255
2185,4,50,442
278,4,237,365
380,4,76,467
1802,4,114,180
2178,4,134,670
1648,4,181,454
1802,4,114,231
2187,4,678,890
2188,4,208,223
2189,4,16,29
1802,4,114,486
278,4,237,456
278,4,237,523
380,4,76,501
1802,4,114,675
2189,4,16,38
2185,4,50,538
2188,4,208,312
1648,4,181,695
380,4,76,713
2188,4,208,392
1802,4,114,761
2185,4,50,578
278,4,237,739
2189,4,16,55
136,4,26,31
61,4,149,359
2189,4,16,59
2190,4,667,941
61,4,149,511
380,4,76,774
2185,4,50,799
380,4,76,856
61,4,149,683
61,4,149,706
2188,4,208,424
136,4,26,68
1868,4,751,918
136,4,26,72
2185,4,50,856
2189,4,16,63
136,4,26,88
380,4,76,990
2189,4,16,70
2188,4,208,655
61,4,149,714
136,4,26,118
2188,4,208,828
2185,4,50,907
2195,4,435,504
2198,4,298,601
2197,4,40,41
2194,4,737,843
164,4,198,247
164,4,198,906
2196,4,474,986
2199,4,397,547
136,4,26,125
2002,4,308,458
2189,4,16,78
2197,4,40,51
251,4,191,211
2194,4,737,936
2199,4,397,589
2189,4,16,81
2197,4,40,69
136,4,26,128
251,4,191,289
2189,4,16,86
251,4,191,436
2197,4,40,180
136,4,430,519
2199,4,397,607
136,4,26,154
2201,4,420,548
2197,4,40,305
2201,4,420,654
2189,4,16,100
136,4,26,256
136,4,430,730
2201,4,420,984
136,4,26,331
164,4,25,56
389,4,338,385
2189,4,16,107
375,4,407,445
61,4,529,893
2189,4,16,124
2197,4,40,372
136,4,26,345
389,4,338,459
164,4,25,58
2205,4,66,119
375,4,407,650
2197,4,40,483
136,4,26,428
164,4,25,67
2189,4,16,132
375,4,407,813
136,4,26,430
2197,4,40,615
164,4,25,87
2205,4,66,133
2189,4,16,144
389,4,338,542
2189,4,16,150
2197,4,40,829
2205,4,66,293
164,4,25,99
136,4,26,461
66,4,421,549
2189,4,16,182
164,4,25,101
164,4,87,93
136,4,26,489
164,4,25,112
2205,4,66,530
2189,4,16,184
389,4,338,584
1319,4,514,616
389,4,338,647
2207,4,591,701
2189,4,16,190
164,4,87,178
1526,4,759,787
2207,4,591,821
2189,4,16,239
164,4,25,147
2189,4,16,260
136,4,26,586
1319,4,514,777
164,4,87,189
164,4,25,162
2208,4,505,660
1526,4,759,893
1319,4,514,949
2189,4,16,273
164,4,87,202
2209,4,219,370
164,4,25,197
164,4,87,214
2208,4,505,974
558,4,54,60
558,4,54,70
136,4,26,695
86,4,659,767
86,4,659,982
164,4,25,214
164,4,87,262
136,4,26,818
558,4,54,73
2209,4,219,383
2189,4,16,274
136,4,26,849
2210,4,551,626
164,4,87,546
558,4,54,169
2189,4,16,328
164,4,25,227
558,4,54,172
136,4,26,970
164,4,87,635
2210,4,551,782
2209,4,219,423
164,4,25,244
558,4,54,195
2211,4,485,723
2189,4,16,368
558,4,54,233
2209,4,219,980
164,4,25,265
164,4,675,718
2189,4,16,417
164,4,87,642
2212,4,147,186
164,4,87,718
2213,4,498,499
2211,4,485,888
164,4,25,309
558,4,54,297
164,4,87,796
2189,4,16,468
2213,4,498,960
2189,4,16,480
164,4,25,312
558,4,54,317
2189,4,16,514
164,4,87,925
2211,4,485,997
2212,4,147,241
2212,4,147,298
2189,4,16,528
2214,4,180,202
164,4,25,352
558,4,54,339
164,4,87,969
164,4,25,359
353,4,797,999
2212,4,147,305
2214,4,180,215
2189,4,16,548
2212,4,147,332
1947,4,674,773
2216,4,473,687
2214,4,180,252
2217,4,839,974
164,4,25,366
558,4,54,408
2212,4,147,378
2212,4,147,434
2189,4,16,550
558,4,54,509
164,4,25,410
2212,4,147,498
2189,4,16,605
2214,4,180,860
2216,4,473,836
2216,4,473,945
164,4,25,453
2189,4,16,624
558,4,54,628
152,4,6,13
558,4,54,643
164,4,238,247
2212,4,147,641
2189,4,16,632
2219,4,385,403
164,4,25,465
558,4,54,874
152,4,6,37
164,4,238,323
152,4,6,43
164,4,238,670
2212,4,147,664
2220,4,45,110
2219,4,385,463
164,4,238,692
164,4,238,789
152,4,6,48
2221,4,773,778
2220,4,45,205
2189,4,16,669
2212,4,147,924
2219,4,385,608
2189,4,16,709
164,4,25,572
2219,4,385,893
164,4,25,622
1262,4,22,24
1262,4,22,59
2219,4,385,909
152,4,6,62
2220,4,45,215
1262,4,22,74
2222,4,201,452
1681,4,295,459
2189,4,16,737
164,4,25,623
164,4,25,678
2189,4,16,755
2222,4,201,673
1681,4,295,496
2225,4,412,469
2220,4,45,318
152,4,6,252
164,4,25,689
2189,4,16,771
2220,4,45,440
164,4,25,740
2226,4,710,862
2227,4,468,755
51,4,734,826
2189,4,16,777
736,4,72,277
2225,4,412,636
164,4,25,834
2225,4,412,711
2220,4,45,645
2228,4,329,343
152,4,6,289
736,4,72,345
2189,4,16,811
2189,4,16,891
2220,4,45,812
152,4,6,321
164,4,25,881
2189,4,16,952
2220,4,45,825
2189,4,16,986
58,4,530,874
152,4,6,387
736,4,72,970
152,4,6,397
1561,4,203,500
164,4,25,928
2220,4,45,930
2236,4,572,620
1184,4,146,152
152,4,6,415
2228,4,329,973
2220,4,45,934
1184,4,146,177
1561,4,203,629
2237,4,887,895
2228,4,329,990
1184,4,146,194
796,4,558,559
1561,4,203,713
2238,4,156,218
2220,4,45,944
152,4,6,425
152,4,6,919
1184,4,146,200
2242,4,953,962
2241,4,661,955
2239,4,171,366
1184,4,146,250
2238,4,156,258
228,4,636,711
2245,4,9,12
228,4,636,842
1184,4,146,326
2239,4,171,599
2244,4,554,596
2246,4,684,965
1184,4,146,373
1184,4,146,560
2238,4,156,446
824,4,490,534
2245,4,9,15
832,4,424,434
1693,4,325,456
2245,4,9,27
1617,4,455,476
832,4,424,662
2013,4,267,272
824,4,490,976
2245,4,9,54
2238,4,156,590
1184,4,146,589
2247,4,99,141
739,4,255,333
86,4,184,347
1184,4,146,677
2013,4,267,302
2247,4,99,163
1184,4,146,732
2238,4,156,682
739,4,255,432
2245,4,9,65
739,4,255,757
86,4,184,576
2247,4,99,237
1184,4,146,797
2238,4,156,810
2013,4,267,471
86,4,184,766
86,4,184,982
2238,4,156,822
2245,4,9,71
1184,4,146,985
2248,4,327,351
2247,4,99,625
2013,4,267,492
2247,4,99,793
1184,4,146,999
2249,4,133,318
2245,4,9,72
2249,4,133,384
2247,4,99,881
2238,4,156,912
2013,4,267,722
2249,4,133,630
2245,4,9,148
2250,4,508,906
2248,4,327,895
2245,4,9,151
2249,4,133,963
152,4,320,700
98,4,343,353
1777,4,111,114
98,4,343,738
2245,4,9,153
2251,4,462,622
2250,4,508,914
2013,4,267,846
2245,4,9,505
479,4,110,213
2251,4,462,868
2245,4,9,715
98,4,343,932
22,4,144,163
1777,4,111,178
1208,4,717,876
164,4,612,883
2013,4,267,872
479,4,110,282
164,4,390,461
1208,4,717,904
164,4,612,933
2252,4,174,196
2253,4,411,600
22,4,144,167
164,4,75,101
164,4,390,605
1777,4,111,382
479,4,110,318
164,4,75,104
22,4,144,191
164,4,390,840
1777,4,111,399
164,4,75,145
479,4,110,370
2253,4,411,693
2252,4,174,257
22,4,144,195
1022,4,161,243
2252,4,174,603
479,4,110,671
2253,4,411,954
164,4,75,210
1777,4,111,499
2254,4,361,453
2252,4,174,709
479,4,110,796
2252,4,174,877
22,4,144,234
1777,4,111,749
926,4,71,118
164,4,75,222
22,4,144,288
2255,4,225,232
2254,4,361,707
2256,4,647,744
926,4,71,784
1022,4,161,402
164,4,75,264
1022,4,161,639
969,4,549,918
22,4,144,452
2255,4,225,686
263,4,492,921
1163,4,590,602
926,4,71,958
1022,4,161,785
2256,4,647,748
22,4,144,514
2257,4,221,342
1022,4,161,839
2257,4,221,379
164,4,75,266
2257,4,221,420
540,4,586,617
2256,4,647,913
22,4,144,531
2260,4,113,134
164,4,75,663
164,4,108,149
2257,4,221,637
164,4,75,689
1838,4,28,45
2261,4,280,416
164,4,108,189
22,4,144,987
1838,4,28,47
2260,4,113,174
2261,4,280,571
2256,4,647,937
2263,4,436,831
1838,4,28,61
2261,4,280,577
2260,4,113,185
164,4,75,796
1838,4,28,167
539,4,31,39
2264,4,493,690
2261,4,280,613
1838,4,28,425
2260,4,113,415
539,4,31,42
2266,4,375,380
2262,4,700,815
2260,4,113,700
164,4,108,236
1495,4,541,623
2261,4,280,667
539,4,31,74
2262,4,700,848
1838,4,28,526
2267,4,477,540
1495,4,541,671
2267,4,477,707
2267,4,477,885
1495,4,541,741
2262,4,700,970
1495,4,541,866
164,4,310,361
164,4,483,516
164,4,108,411
245,4,270,347
164,4,98,124
539,4,31,88
164,4,310,444
245,4,270,348
363,4,236,240
1838,4,28,551
164,4,310,484
164,4,98,156
245,4,270,455
539,4,31,102
164,4,108,529
164,4,98,258
164,4,310,488
1838,4,28,828
164,4,108,597
164,4,310,739
1838,4,28,934
164,4,588,621
539,4,31,106
245,4,270,495
164,4,98,336
164,4,98,448
164,4,588,959
164,4,310,858
539,4,31,118
164,4,108,706
2269,4,426,447
1319,4,53,62
539,4,31,154
164,4,98,832
245,4,270,691
2268,4,515,565
1319,4,53,71
164,4,108,714
245,4,270,756
2269,4,426,565
2268,4,515,570
1745,4,34,74
1319,4,53,80
164,4,108,734
2271,4,677,747
2268,4,515,665
350,4,348,368
