message_id,timestep,source,target
1474,3,379,809
580,3,119,927
1924,3,614,837
98,3,24,170
1899,3,46,816
1923,3,108,411
1474,3,379,934
1927,3,518,620
1899,3,46,842
98,3,24,202
568,3,299,387
172,3,280,416
737,3,785,964
1928,3,612,883
1899,3,46,913
172,3,280,571
1927,3,518,793
1923,3,108,529
172,3,280,577
98,3,24,292
1928,3,612,933
568,3,299,563
1927,3,518,838
1899,3,46,927
98,3,24,311
1929,3,292,324
172,3,280,613
98,3,2,0
98,3,2,1
1931,3,306,398
1923,3,108,597
172,3,280,667
98,3,24,357
1899,3,46,931
1923,3,108,706
98,3,2,3
1931,3,306,470
1929,3,292,367
1923,3,108,714
98,3,2,4
1147,3,558,559
1931,3,306,561
1931,3,306,702
98,3,24,513
1899,3,46,996
1923,3,108,734
1931,3,306,759
98,3,2,5
1929,3,292,936
1933,3,720,746
1151,3,268,413
98,3,24,814
1934,3,61,161
1933,3,720,769
1923,3,108,826
1934,3,61,169
98,3,2,6
1151,3,268,824
1935,3,154,173
98,3,24,981
1935,3,154,179
1205,3,652,833
1934,3,61,205
1938,3,437,753
1931,3,306,858
1937,3,161,243
1934,3,61,243
1935,3,154,235
98,3,2,7
1939,3,508,906
1940,3,27,54
1934,3,61,369
1937,3,161,402
98,3,2,8
1940,3,27,65
1935,3,154,344
906,3,667,941
1939,3,508,914
358,3,831,846
1940,3,27,73
1937,3,161,639
1940,3,27,148
1934,3,61,551
1937,3,161,785
1942,3,482,575
1937,3,161,839
358,3,831,900
98,3,2,9
1935,3,154,374
1942,3,482,835
1940,3,27,153
1934,3,61,753
1940,3,27,181
98,3,2,11
1943,3,688,780
1940,3,27,195
1942,3,482,860
325,3,39,56
1934,3,61,785
1944,3,94,95
1935,3,154,443
98,3,2,13
291,3,75,101
1944,3,94,119
98,3,2,16
1935,3,154,474
1940,3,27,223
325,3,39,192
1934,3,61,940
1944,3,94,293
456,3,490,534
325,3,39,354
456,3,490,976
1935,3,154,586
1940,3,27,234
291,3,75,104
325,3,39,579
98,3,2,17
1935,3,154,818
1944,3,94,567
1940,3,27,288
536,3,80,128
98,3,2,24
1935,3,154,898
325,3,39,717
291,3,75,145
1944,3,94,927
1940,3,27,364
1935,3,154,931
536,3,80,165
325,3,39,904
1940,3,27,422
1946,3,763,957
98,3,2,28
536,3,80,203
291,3,75,210
287,3,588,621
1947,3,140,201
120,3,397,547
291,3,75,222
98,3,2,29
1940,3,27,505
1947,3,140,219
536,3,80,395
291,3,75,264
98,3,2,30
120,3,397,589
1940,3,27,517
287,3,588,959
98,3,2,38
291,3,75,266
1940,3,27,568
1947,3,140,270
1940,3,27,588
120,3,397,607
120,3,4,5
98,3,2,40
536,3,80,757
98,3,2,47
1940,3,27,660
291,3,75,663
291,3,75,689
1948,3,229,917
291,3,75,796
98,3,2,49
1947,3,140,383
120,3,4,6
1940,3,27,735
1947,3,140,390
1949,3,684,965
1947,3,140,712
536,3,80,798
98,3,2,61
416,3,646,863
1940,3,27,854
120,3,4,8
98,3,2,66
1354,3,322,349
1947,3,140,840
120,3,4,10
1391,3,531,534
1334,3,548,624
1951,3,584,705
98,3,2,81
1354,3,322,524
1391,3,531,726
1947,3,140,912
1334,3,548,737
120,3,4,18
1953,3,150,404
1354,3,322,555
1952,3,352,388
98,3,2,100
120,3,4,25
120,3,114,123
187,3,317,914
1953,3,150,525
120,3,4,36
120,3,114,180
520,3,741,750
98,3,2,116
120,3,4,79
1953,3,150,548
1956,3,547,559
304,3,197,204
120,3,114,231
120,3,4,84
98,3,2,135
120,3,114,486
882,3,77,108
304,3,197,231
1956,3,547,582
1953,3,150,624
120,3,114,675
98,3,2,180
882,3,77,201
120,3,4,98
120,3,114,761
1956,3,547,897
304,3,197,252
882,3,77,503
304,3,197,271
1953,3,150,737
1957,3,635,718
1956,3,547,938
120,3,4,105
98,3,2,193
882,3,77,529
304,3,197,321
1959,3,339,441
1953,3,150,843
304,3,197,429
1957,3,635,923
1957,3,635,925
1959,3,339,509
120,3,4,130
98,3,2,222
882,3,77,908
304,3,197,622
906,3,233,269
906,3,233,537
1456,3,101,200
98,3,2,274
304,3,197,678
1959,3,339,864
120,3,4,141
1456,3,101,244
580,3,337,466
304,3,197,724
906,3,233,596
120,3,4,142
98,3,2,303
995,3,866,998
906,3,233,628
98,3,2,319
120,3,4,147
1456,3,101,266
304,3,197,890
98,3,2,427
26,3,227,236
1962,3,275,298
1456,3,101,280
906,3,233,648
120,3,4,198
906,3,233,652
1456,3,101,522
1237,3,120,121
98,3,2,464
26,3,227,523
1962,3,275,343
1237,3,120,122
26,3,227,613
906,3,233,967
120,3,4,210
1962,3,275,355
1237,3,120,126
98,3,2,468
1237,3,120,140
26,3,227,928
1964,3,697,779
1456,3,101,667
98,3,2,482
1334,3,182,245
1962,3,275,409
1966,3,333,439
1334,3,182,248
1456,3,101,689
1237,3,120,188
1962,3,275,532
1237,3,120,199
120,3,4,237
1334,3,182,260
1237,3,120,203
1962,3,275,604
1456,3,101,716
1966,3,333,601
1456,3,101,760
98,3,2,493
1237,3,120,296
1334,3,182,334
120,3,4,289
1962,3,275,762
1237,3,120,500
1237,3,120,533
1456,3,101,817
120,3,4,309
1966,3,333,649
1334,3,182,335
98,3,2,530
1237,3,120,629
98,3,2,606
1966,3,333,680
267,3,378,379
120,3,4,372
1968,3,787,973
1334,3,182,943
1971,3,540,817
98,3,2,619
1969,3,472,475
1334,3,182,952
267,3,378,515
120,3,4,387
267,3,378,644
120,3,4,410
1334,3,182,977
1237,3,120,688
172,3,244,280
98,3,2,669
1972,3,560,589
267,3,378,924
1171,3,640,657
1972,3,560,657
120,3,4,411
1237,3,120,704
325,3,25,56
120,3,4,435
98,3,2,690
1972,3,560,779
573,3,834,838
325,3,25,58
172,3,244,373
120,3,224,230
573,3,834,972
1237,3,120,851
325,3,25,67
98,3,2,751
120,3,224,325
1977,3,110,213
1978,3,645,966
120,3,4,497
120,3,224,470
605,3,122,140
172,3,244,667
605,3,122,152
98,3,2,771
120,3,4,630
325,3,25,87
1977,3,110,282
219,3,123,167
605,3,122,159
219,3,123,261
1977,3,110,318
120,3,224,659
605,3,122,199
98,3,2,828
325,3,25,99
325,3,25,101
1977,3,110,370
219,3,123,311
1980,3,237,314
98,3,2,835
120,3,4,698
605,3,122,219
1977,3,110,671
325,3,25,112
219,3,123,329
120,3,4,788
1980,3,237,324
98,3,2,932
219,3,123,357
605,3,122,270
1977,3,110,796
98,3,2,938
1980,3,237,365
98,3,2,940
325,3,25,147
1980,3,237,456
219,3,123,614
120,3,4,899
605,3,122,347
120,3,129,138
325,3,25,162
1984,3,220,240
605,3,122,443
1984,3,220,242
1980,3,237,523
120,3,129,363
325,3,25,197
120,3,4,984
219,3,123,627
1984,3,220,246
325,3,25,214
1980,3,237,739
120,3,129,471
1985,3,440,645
1985,3,440,940
1984,3,220,478
325,3,25,227
605,3,122,691
1989,3,423,556
120,3,129,553
325,3,25,244
1988,3,828,932
1989,3,423,710
120,3,129,758
325,3,25,265
1985,3,440,944
219,3,123,987
1334,3,274,368
120,3,129,961
605,3,122,915
1334,3,274,412
1985,3,440,966
1334,3,274,669
325,3,25,309
325,3,25,312
120,3,129,998
325,3,25,352
325,3,25,359
325,3,25,366
325,3,25,410
325,3,25,453
325,3,25,465
325,3,25,572
325,3,25,622
325,3,25,623
325,3,25,678
325,3,25,689
325,3,25,740
325,3,25,834
325,3,25,881
325,3,25,928
1991,4,191,211
1992,4,34,74
267,4,84,365
1392,4,168,209
1993,4,618,854
1992,4,34,216
1991,4,191,289
1992,4,34,626
573,4,834,838
915,4,584,705
267,4,84,417
573,4,834,972
726,4,433,696
1991,4,191,436
1126,4,389,647
267,4,84,418
1992,4,34,633
1392,4,168,219
1992,4,34,867
145,4,550,795
145,4,550,889
1126,4,389,744
1998,4,45,110
26,4,223,683
1996,4,287,340
1392,4,168,291
2000,4,366,463
1998,4,45,205
267,4,84,487
26,4,223,854
1392,4,168,299
1996,4,287,597
605,4,140,201
2000,4,366,473
1998,4,45,215
605,4,140,219
267,4,84,727
1392,4,168,501
605,4,140,270
26,4,223,905
267,4,84,742
1998,4,45,318
2001,4,225,232
1392,4,168,555
2000,4,366,623
1998,4,45,440
2003,4,181,369
1392,4,168,575
2001,4,225,686
605,4,140,383
1503,4,787,973
1998,4,45,645
2000,4,366,765
605,4,140,390
2003,4,181,448
1998,4,45,812
1392,4,168,886
2003,4,181,454
1260,4,385,403
219,4,261,290
1998,4,45,825
1998,4,45,930
219,4,261,295
605,4,140,712
2003,4,181,695
2004,4,201,452
2000,4,366,836
1260,4,385,463
1998,4,45,934
605,4,140,840
1260,4,385,608
605,4,140,912
267,4,404,454
1260,4,385,893
219,4,261,297
568,4,520,776
954,4,779,847
2004,4,201,673
2006,4,143,207
954,4,779,850
2005,4,138,155
1260,4,385,909
1998,4,45,944
2006,4,143,820
2000,4,366,919
219,4,261,627
2005,4,138,166
2005,4,138,228
614,4,183,208
2007,4,231,299
2008,4,235,286
2010,4,311,329
219,4,261,697
614,4,183,226
2008,4,235,391
2009,4,83,157
2005,4,138,763
614,4,183,312
2010,4,311,357
2008,4,235,465
2009,4,83,161
2007,4,231,398
219,4,261,935
947,4,172,310
2010,4,311,973
2008,4,235,587
2005,4,138,964
614,4,183,374
1495,4,281,302
2009,4,83,187
219,4,261,980
614,4,183,424
947,4,172,341
947,4,172,406
2008,4,235,754
2009,4,83,306
2011,4,454,494
614,4,183,434
1495,4,281,354
947,4,172,479
219,4,261,994
2011,4,454,610
614,4,183,477
2009,4,83,315
1157,4,178,382
614,4,183,662
1495,4,281,847
2012,4,32,33
2013,4,78,124
947,4,172,791
614,4,183,988
2012,4,32,75
2009,4,83,330
947,4,172,809
2012,4,32,101
1157,4,178,648
2013,4,78,136
1495,4,281,887
2017,4,125,489
2012,4,32,104
2013,4,78,149
120,4,386,407
2016,4,272,722
2009,4,83,552
2016,4,272,910
2017,4,125,553
2012,4,32,117
120,4,386,481
2017,4,125,850
2009,4,83,564
1092,4,573,733
2009,4,83,805
2018,4,54,60
2013,4,78,506
1157,4,178,677
2018,4,54,70
2012,4,32,146
2012,4,32,152
1092,4,573,865
2020,4,37,39
2019,4,717,876
2013,4,78,634
2012,4,32,175
2018,4,54,73
1092,4,573,919
2020,4,37,59
2009,4,83,882
2012,4,32,184
2013,4,78,706
2018,4,54,169
1092,4,573,946
2022,4,182,245
2020,4,37,64
2018,4,54,172
2019,4,717,904
2013,4,78,714
2020,4,37,77
2018,4,54,195
519,4,564,773
2012,4,32,522
2022,4,182,248
2018,4,54,233
271,4,315,330
2020,4,37,85
2012,4,32,592
2020,4,37,108
2025,4,271,341
2022,4,182,260
519,4,564,778
271,4,315,351
519,4,564,805
2018,4,54,297
2012,4,32,602
2020,4,37,116
2012,4,32,716
2025,4,271,580
2020,4,37,128
2022,4,182,334
271,4,315,405
906,4,652,833
2012,4,32,797
2020,4,37,132
2029,4,892,989
2028,4,273,384
2018,4,54,317
185,4,322,349
1668,4,502,950
185,4,322,524
2028,4,273,484
2012,4,32,852
2020,4,37,397
2018,4,54,339
185,4,322,555
2012,4,32,999
2022,4,182,335
2018,4,54,408
1179,4,230,278
2020,4,37,428
1179,4,230,513
2033,4,119,293
2031,4,705,941
2020,4,37,573
1179,4,230,784
2033,4,119,381
864,4,355,393
2022,4,182,943
2018,4,54,509
2034,4,329,343
2022,4,182,952
864,4,355,409
2035,4,734,826
2020,4,37,579
2033,4,119,437
2034,4,329,973
2020,4,37,639
864,4,355,532
864,4,355,803
2020,4,37,865
2020,4,37,879
2036,4,472,475
2018,4,54,628
2034,4,329,990
2020,4,37,908
2038,4,50,144
2037,4,704,894
269,4,31,39
304,4,239,278
2022,4,182,977
2018,4,54,643
2039,4,720,746
2033,4,119,927
269,4,31,42
269,4,31,74
1742,4,52,70
2043,4,600,693
1742,4,238,247
2039,4,720,769
269,4,31,88
2038,4,50,185
1742,4,52,486
1809,4,784,946
2018,4,54,874
1742,4,238,323
2044,4,545,781
269,4,31,102
2038,4,50,191
1742,4,52,494
2046,4,220,240
269,4,31,106
120,4,7,10
1511,4,44,138
2046,4,220,242
1742,4,238,670
1511,4,44,408
2046,4,220,246
1742,4,238,692
1742,4,52,595
120,4,7,14
2038,4,50,241
1511,4,44,922
269,4,31,118
1742,4,52,640
1742,4,238,789
120,4,7,19
1742,4,52,675
2038,4,50,255
269,4,31,154
1742,4,52,761
2046,4,220,478
120,4,7,44
2049,4,146,152
269,4,31,160
228,4,458,585
947,4,195,234
2038,4,50,442
2049,4,146,177
228,4,458,679
947,4,195,288
120,4,7,79
269,4,31,173
2049,4,146,194
1237,4,483,516
269,4,31,304
228,4,458,743
2038,4,50,538
120,4,7,94
947,4,195,322
2038,4,50,578
947,4,195,349
2038,4,50,799
2051,4,413,536
120,4,7,111
269,4,31,331
1755,4,441,540
2049,4,146,200
2038,4,50,856
120,4,7,114
2052,4,280,416
1755,4,441,864
269,4,31,362
2038,4,50,907
947,4,195,418
120,4,7,186
269,4,31,473
2052,4,280,571
2049,4,146,250
2054,4,262,635
120,4,295,459
269,4,31,474
120,4,7,224
2049,4,146,326
2054,4,262,925
2049,4,146,373
120,4,295,496
947,4,195,529
2054,4,262,969
269,4,31,649
2052,4,280,577
120,4,7,332
2049,4,146,560
2049,4,146,589
2056,4,547,559
911,4,279,467
269,4,31,687
2055,4,650,910
120,4,7,399
911,4,279,896
2056,4,547,582
2052,4,280,613
2052,4,280,667
120,4,7,429
2049,4,146,677
271,4,53,62
269,4,31,695
271,4,53,71
992,4,538,956
2058,4,75,101
2059,4,769,954
271,4,53,80
120,4,7,457
2060,4,602,702
2056,4,547,897
271,4,53,125
269,4,31,768
120,4,7,464
2049,4,146,732
271,4,53,153
2058,4,75,104
269,4,31,875
2056,4,547,938
120,4,7,496
2060,4,602,852
269,4,31,953
2049,4,146,797
120,4,7,566
271,4,53,171
2061,4,259,285
271,4,53,213
269,4,31,962
2058,4,75,145
2049,4,146,985
98,4,558,559
2062,4,60,94
2058,4,75,210
2062,4,60,95
120,4,7,787
271,4,53,394
623,4,216,279
2049,4,146,999
2061,4,259,513
2062,4,60,108
2058,4,75,222
120,4,7,833
120,4,588,621
271,4,53,599
2061,4,259,516
2065,4,485,723
120,4,588,959
2058,4,75,264
120,4,358,591
1025,4,563,638
2066,4,761,902
2062,4,60,149
2058,4,75,266
2067,4,395,479
2065,4,485,888
1025,4,563,720
2062,4,60,221
2065,4,485,997
2067,4,395,485
271,4,53,694
1456,4,266,436
2062,4,60,269
271,4,53,729
2058,4,75,663
271,4,53,798
1456,4,266,462
2062,4,60,408
1025,4,563,769
2067,4,395,502
1456,4,266,512
2069,4,379,406
2068,4,180,202
2062,4,60,511
2069,4,379,809
1456,4,266,679
2068,4,180,215
2069,4,379,934
2068,4,180,252
271,4,53,853
1397,4,793,923
2068,4,180,860
2067,4,395,610
2058,4,75,689
2062,4,60,567
2058,4,75,796
271,4,97,158
2067,4,395,757
2070,4,111,114
1456,4,266,680
2072,4,64,261
2071,4,408,621
2067,4,395,997
2072,4,64,295
271,4,97,481
1456,4,266,868
2071,4,408,725
2070,4,111,178
185,4,418,755
2071,4,408,841
2073,4,393,788
2072,4,64,330
120,4,631,753
271,4,97,508
1456,4,266,915
2073,4,393,792
2070,4,111,382
120,4,631,968
271,4,97,642
2074,4,399,429
271,4,442,905
271,4,442,959
267,4,277,338
2072,4,64,697
2070,4,111,399
2074,4,399,566
2078,4,763,957
2076,4,621,841
2073,4,393,807
267,4,277,385
2074,4,399,833
2073,4,393,818
2079,4,337,466
2070,4,111,499
271,4,97,950
2080,4,689,798
279,4,420,548
2080,4,689,817
589,4,289,358
1591,4,383,712
2070,4,111,749
2081,4,107,383
279,4,420,654
45,4,162,164
2082,4,213,874
589,4,289,744
45,4,162,184
2084,4,659,767
267,4,277,403
2081,4,107,632
995,4,394,491
995,4,394,721
2081,4,107,827
2086,4,773,778
2084,4,659,982
45,4,162,208
2089,4,321,416
2081,4,107,897
45,4,162,340
2090,4,471,492
1392,4,112,363
580,4,723,888
2089,4,321,419
45,4,162,366
279,4,420,984
1392,4,112,371
1392,4,112,405
267,4,277,647
2090,4,471,758
45,4,162,518
2091,4,61,161
2089,4,321,518
2090,4,471,921
1157,4,765,827
1392,4,112,990
2091,4,61,169
45,4,162,700
2094,4,15,26
2094,4,15,43
2095,4,376,902
45,4,162,705
267,4,277,909
1157,4,765,922
1334,4,368,412
45,4,162,965
2091,4,61,205
2096,4,90,122
2094,4,15,48
2099,4,737,843
2097,4,28,45
2098,4,605,891
1237,4,51,56
2091,4,61,243
1237,4,51,69
2096,4,90,155
2099,4,737,936
2097,4,28,47
2101,4,233,269
2094,4,15,58
2103,4,319,442
2097,4,28,61
2096,4,90,339
2101,4,233,537
2097,4,28,167
2097,4,28,425
2097,4,28,526
2094,4,15,68
1237,4,51,396
2097,4,28,551
2096,4,90,364
1237,4,51,483
2096,4,90,392
2091,4,61,369
2101,4,233,596
2091,4,61,551
2097,4,28,828
2103,4,319,493
2094,4,15,115
2103,4,319,539
2091,4,61,753
2101,4,233,628
2096,4,90,509
2103,4,319,690
2094,4,15,227
2101,4,233,648
1237,4,51,588
2105,4,123,167
2104,4,206,363
2091,4,61,785
2097,4,28,934
614,4,312,328
2094,4,15,276
2091,4,61,940
614,4,312,790
2104,4,206,442
2094,4,15,314
2094,4,15,461
798,4,739,926
2105,4,123,261
1120,4,282,376
193,4,390,461
1501,4,490,534
2105,4,123,311
1120,4,282,414
2094,4,15,498
193,4,390,605
2101,4,233,652
2104,4,206,489
193,4,390,840
2105,4,123,329
2106,4,712,756
1120,4,282,716
2094,4,15,562
1501,4,490,976
2101,4,233,967
2108,4,382,648
902,4,158,311
1120,4,282,975
2107,4,343,353
2105,4,123,357
2104,4,206,886
2094,4,15,594
2109,4,292,324
2094,4,15,684
1771,4,857,876
1740,4,505,660
1399,4,293,610
2107,4,343,738
2109,4,292,367
2105,4,123,614
902,4,158,329
2094,4,15,786
325,4,56,103
2109,4,292,936
1740,4,505,974
325,4,56,165
269,4,137,283
2105,4,123,627
902,4,158,642
2107,4,343,932
325,4,56,376
2094,4,15,960
1820,4,872,903
902,4,158,923
2105,4,123,987
2110,4,224,230
325,4,56,396
269,4,137,296
2112,4,219,370
2112,4,219,383
269,4,160,166
269,4,137,343
269,4,137,361
1456,4,716,743
269,4,160,304
2110,4,224,325
2112,4,219,423
269,4,137,573
1928,4,883,933
325,4,56,426
271,4,164,375
269,4,137,738
2110,4,224,470
325,4,56,451
193,4,199,593
1001,4,678,724
1511,4,159,733
2112,4,219,980
271,4,164,380
193,4,199,740
1392,4,98,124
271,4,164,815
1001,4,678,890
2110,4,224,659
2118,4,299,387
325,4,56,759
746,4,796,803
325,4,56,902
2118,4,299,563
304,4,599,694
193,4,199,851
1392,4,98,156
2120,4,664,812
325,4,56,937
520,4,671,719
2124,4,136,290
1392,4,98,258
2123,4,309,336
520,4,671,741
120,4,18,23
2124,4,136,385
330,4,806,950
2123,4,309,404
24,4,263,281
2126,4,391,867
2124,4,136,403
2123,4,309,410
24,4,263,497
1260,4,290,439
1392,4,98,336
2129,4,700,815
120,4,18,36
1260,4,290,994
24,4,263,524
2129,4,700,848
1392,4,98,448
2124,4,136,463
2123,4,309,446
120,4,18,44
2129,4,700,970
2130,4,38,40
2131,4,144,163
2123,4,309,453
24,4,263,583
120,4,18,75
24,4,263,634
120,4,18,82
2123,4,309,701
2130,4,38,53
1482,4,686,728
2131,4,144,167
24,4,263,847
1392,4,98,832
120,4,18,91
2130,4,38,61
2130,4,38,80
2131,4,144,191
2132,4,498,499
24,4,263,887
2123,4,309,876
2132,4,498,960
2136,4,40,41
2131,4,144,195
384,4,551,626
120,4,18,110
2136,4,40,51
2131,4,144,234
2130,4,38,107
2136,4,40,69
2131,4,144,288
384,4,551,782
1501,4,687,775
2131,4,144,452
2136,4,40,180
2130,4,38,147
271,4,943,985
1501,4,687,875
1456,4,522,606
120,4,18,145
2131,4,144,514
120,4,18,154
120,4,18,159
2130,4,38,177
2136,4,40,305
1456,4,522,609
1501,4,534,726
2136,4,40,372
1334,4,267,272
120,4,18,198
2136,4,40,483
2130,4,38,244
1162,4,419,450
2131,4,144,531
1456,4,522,655
2130,4,38,305
1334,4,267,302
1162,4,419,644
2136,4,40,615
1456,4,522,760
1334,4,267,471
120,4,18,443
2137,4,203,500
2130,4,38,479
2131,4,144,987
1334,4,267,492
2136,4,40,829
2137,4,203,629
2130,4,38,632
1456,4,522,879
120,4,18,495
2139,4,344,352
2137,4,203,713
1456,4,522,929
2140,4,9,12
1334,4,267,722
120,4,252,321
120,4,18,922
1155,4,127,291
2139,4,344,473
2141,4,847,887
1334,4,267,846
2140,4,9,15
1456,4,104,276
2139,4,344,490
1403,4,579,580
1334,4,267,872
1456,4,104,313
2139,4,344,534
120,4,252,518
1155,4,127,749
1403,4,579,639
292,4,682,810
1155,4,127,752
2139,4,344,687
2140,4,9,27
2142,4,674,773
1456,4,104,581
2139,4,344,754
1456,4,104,602
292,4,682,961
1456,4,104,823
1403,4,579,776
2146,4,692,747
1456,4,104,988
2145,4,667,941
2140,4,9,54
2151,4,221,342
2139,4,344,786
1403,4,579,926
2139,4,344,836
2146,4,692,791
2140,4,9,65
2155,4,557,745
2154,4,581,593
442,4,286,379
2139,4,344,875
2151,4,221,379
2140,4,9,71
442,4,286,507
2155,4,557,767
2139,4,344,968
2151,4,221,420
2146,4,692,996
2154,4,581,996
442,4,286,519
2140,4,9,72
481,4,126,156
2140,4,9,148
276,4,697,779
1194,4,356,432
442,4,286,767
943,4,493,690
1194,4,356,447
2140,4,9,151
2151,4,221,637
2158,4,553,850
120,4,108,149
2140,4,9,153
1194,4,356,448
481,4,126,248
2159,4,345,358
1194,4,356,643
2140,4,9,505
481,4,126,470
1194,4,356,657
2140,4,9,715
2158,4,553,961
120,4,108,189
2162,4,121,126
1743,4,365,398
481,4,126,859
906,4,628,652
1194,4,356,892
2161,4,244,280
1743,4,365,402
2163,4,29,34
2161,4,244,373
906,4,628,967
120,4,108,236
1194,4,356,939
2162,4,121,188
1743,4,365,456
1726,4,114,123
2165,4,364,391
120,4,108,411
2165,4,364,517
1743,4,365,526
2163,4,29,38
2163,4,29,40
271,4,856,983
120,4,108,529
1726,4,114,180
1743,4,365,557
120,4,108,597
2162,4,121,277
2161,4,244,667
2167,4,253,730
2163,4,29,55
1596,4,939,956
1726,4,114,231
2162,4,121,533
120,4,62,75
2171,4,353,474
2163,4,29,96
120,4,108,706
1743,4,365,873
1726,4,114,486
2162,4,121,646
120,4,62,120
120,4,108,714
2171,4,353,672
120,4,325,456
2163,4,29,116
1354,4,524,795
2162,4,121,821
1726,4,114,675
2172,4,362,731
120,4,108,734
120,4,62,122
2173,4,489,553
2163,4,29,120
2174,4,157,438
120,4,108,826
120,4,62,126
2163,4,29,121
2176,4,474,986
1726,4,114,761
120,4,62,145
2163,4,29,177
519,4,102,249
1354,4,524,951
1834,4,526,873
2174,4,157,766
120,4,62,159
267,4,350,462
519,4,102,316
480,4,435,504
267,4,350,502
2163,4,29,183
120,4,62,171
519,4,102,433
2163,4,29,187
2174,4,157,862
2179,4,572,620
267,4,350,521
120,4,94,95
2163,4,29,188
120,4,62,245
2178,4,0,1
267,4,350,750
120,4,94,119
267,4,350,868
2163,4,29,209
519,4,102,543
120,4,62,334
2181,4,229,917
2163,4,29,216
992,4,36,76
120,4,94,293
519,4,102,576
120,4,62,335
2183,4,217,278
2178,4,0,2
2183,4,217,346
519,4,102,618
992,4,36,93
120,4,62,348
2178,4,0,4
2183,4,217,420
2163,4,29,226
120,4,94,567
120,4,62,905
2178,4,0,5
120,4,94,927
2183,4,217,491
120,4,62,915
992,4,36,96
519,4,102,768
2163,4,29,238
2184,4,327,351
2186,4,661,955
2185,4,33,50
2178,4,0,7
992,4,36,102
2185,4,33,117
2178,4,0,8
2183,4,217,598
992,4,36,113
2178,4,0,11
2187,4,145,212
2178,4,0,13
2178,4,0,15
992,4,36,131
2188,4,378,379
2184,4,327,895
2163,4,29,250
2185,4,33,139
2178,4,0,16
2163,4,29,477
992,4,36,142
2187,4,145,699
992,4,36,183
2178,4,0,17
992,4,36,316
2188,4,378,515
2187,4,145,730
2189,4,542,656
2178,4,0,21
1809,4,504,575
2188,4,378,644
2185,4,33,175
2189,4,542,663
1809,4,504,823
992,4,36,477
2178,4,0,24
2191,4,237,314
2178,4,0,29
2188,4,378,924
1809,4,504,880
2163,4,29,533
992,4,36,618
2191,4,237,324
2185,4,33,555
2196,4,323,449
2185,4,33,578
1143,4,587,754
992,4,36,707
1513,4,72,277
2178,4,0,30
992,4,36,768
2178,4,0,32
2196,4,323,558
2191,4,237,365
2185,4,33,592
992,4,36,774
2178,4,0,33
1513,4,72,345
2163,4,29,560
1513,4,72,970
2191,4,237,456
2178,4,0,35
992,4,36,885
2196,4,323,637
2185,4,33,708
1916,4,360,377
1916,4,360,811
2163,4,29,572
2196,4,323,692
1916,4,360,830
2191,4,237,523
2191,4,237,739
1645,4,615,727
992,4,36,951
2200,4,135,164
2202,4,349,524
2163,4,29,574
2178,4,0,37
992,4,36,995
2196,4,323,992
2202,4,349,795
2200,4,135,249
1052,4,336,404
2178,4,0,41
1052,4,336,454
2178,4,0,46
120,4,503,659
2202,4,349,957
2163,4,29,619
2200,4,135,433
2204,4,326,349
1052,4,336,494
120,4,503,912
2178,4,0,51
120,4,831,846
2200,4,135,606
2163,4,29,631
2178,4,0,52
2204,4,326,673
2178,4,0,60
1052,4,336,551
2163,4,29,633
850,4,570,802
2204,4,326,727
2163,4,29,646
1052,4,336,595
2205,4,232,419
120,4,831,900
2178,4,0,64
850,4,570,844
2207,4,192,450
2206,4,866,998
2208,4,414,617
2163,4,29,752
2205,4,232,712
1771,4,560,589
2178,4,0,69
2208,4,414,903
2207,4,192,717
1771,4,560,657
2209,4,759,787
1667,4,103,165
2211,4,208,223
2163,4,29,771
1667,4,103,259
1771,4,560,779
2207,4,192,764
1667,4,103,426
1334,4,218,243
2163,4,29,801
2178,4,0,72
2211,4,208,312
1334,4,218,332
1667,4,103,516
12,4,663,742
2209,4,759,893
2163,4,29,885
2178,4,0,81
1667,4,103,802
1770,4,641,664
2212,4,501,913
2211,4,208,392
2178,4,0,86
1667,4,103,808
2211,4,208,424
2178,4,0,89
530,4,508,906
2216,4,57,206
2163,4,29,988
1770,4,641,728
2178,4,0,96
1770,4,641,812
2216,4,57,272
530,4,508,914
2178,4,0,111
2178,4,0,115
267,4,497,673
1334,4,70,400
1334,4,70,643
1767,4,278,328
2211,4,208,655
2163,4,29,995
1767,4,278,346
2217,4,77,108
513,4,574,799
2216,4,57,308
2211,4,208,828
2178,4,0,130
2216,4,57,431
24,4,47,66
120,4,89,181
1767,4,278,360
2178,4,0,139
513,4,574,857
2217,4,77,201
267,4,147,186
120,4,89,275
2220,4,115,130
1767,4,278,458
267,4,147,241
267,4,147,298
2178,4,0,175
24,4,47,103
2217,4,77,503
2220,4,115,134
1767,4,278,544
120,4,89,292
267,4,147,305
2178,4,0,221
24,4,47,133
1767,4,278,869
2220,4,115,174
267,4,147,332
1155,4,348,368
120,4,89,386
2220,4,115,218
2217,4,77,529
2178,4,0,251
2178,4,0,261
267,4,147,378
267,4,147,434
24,4,47,378
1155,4,348,386
2178,4,0,265
2220,4,115,251
267,4,147,498
2217,4,77,908
1155,4,348,412
24,4,47,399
267,4,147,641
120,4,89,437
2222,4,264,355
2220,4,115,254
2178,4,0,275
1155,4,348,636
267,4,147,664
2220,4,115,653
120,4,89,762
2222,4,264,393
1155,4,348,711
24,4,47,426
2178,4,0,276
2223,4,95,112
2220,4,115,729
2222,4,264,409
24,4,47,515
142,4,711,719
267,4,147,924
